site_number;trn_transaction_date;trn_promotion_id;trn_item_number;units;gross_amount;vat;cost_price;
210845;2018-07-10;0;1098677;3.0;111.0;22.200000000000003;58.739999999999995;
210350;2018-07-10;0;1038466;3.0;72.0;14.399999999999999;39.54;
210870;2018-07-10;0;1098674;1.0;26.0;5.2;13.92;
210240;2018-07-10;0;1038625;1.0;17.0;3.4;9.12;
210240;2018-07-10;0;1036623;1.0;34.0;6.8;17.99;
210350;2018-07-10;0;1038229;5.0;0.0;0.0;45.599999999999994;
210240;2018-07-10;0;1098824;1.0;30.0;6.0;14.87;
210240;2018-07-10;0;1038466;1.0;24.0;4.8;13.18;
210845;2018-07-10;0;1036513;1.0;17.0;3.4;9.21;
210929;2018-07-10;0;1098678;6.0;150.0;30.0;79.320000000000007;
210870;2018-07-10;0;1134792;1.0;15.0;3.0;7.51;
210350;2018-07-10;0;1131989;1.0;26.0;5.2;13.31;
210870;2018-07-10;0;1131989;1.0;26.0;5.2;13.31;
210929;2018-07-10;0;1098677;2.0;74.0;14.8;39.16;
210350;2018-07-10;0;1038625;3.0;51.0;10.2;27.36;
210870;2018-07-09;0;1110359;2.0;28.0;5.6;11.86;
210929;2018-07-09;0;1098677;5.0;185.0;37.0;97.899999999999991;
210870;2018-07-09;0;1098560;3.0;51.0;10.2;27.869999999999997;
210870;2018-07-09;0;1098826;3.0;90.0;18.0;44.910000000000004;
210929;2018-07-09;0;1036196;3.0;72.0;14.399999999999999;39.45;
210870;2018-07-09;0;1036623;9.0;306.0;61.199999999999989;107.93999999999998;
210845;2018-07-09;0;1036623;2.0;68.0;13.6;35.98;
210870;2018-07-09;0;1098827;2.0;64.0;12.8;32.12;
210240;2018-07-09;0;1036903;4.0;68.0;13.6;36.4;
210929;2018-07-09;0;1110347;2.0;40.0;8.0;22.7;
210929;2018-07-09;0;1115099;3.0;78.0;15.600000000000001;36.99;
210240;2018-07-09;0;1098678;1.0;25.0;5.0;13.22;
210929;2018-07-09;0;1098825;1.0;30.0;6.0;14.95;
210845;2018-07-09;0;1036903;2.0;34.0;6.8;18.2;
210870;2018-07-09;0;1038466;3.0;72.0;14.399999999999999;39.54;
210350;2018-07-09;0;1036196;2.0;48.0;9.6;26.3;
210845;2018-07-09;0;1038203;1.0;12.0;2.4;5.52;
210350;2018-07-09;0;1098560;1.0;17.0;3.4;9.29;
210350;2018-07-09;0;1110359;3.0;42.0;8.3999999999999986;11.86;
210240;2018-07-09;0;1098825;5.0;150.0;30.0;44.849999999999994;
210350;2018-07-09;0;1134792;1.0;15.0;3.0;7.51;
210929;2018-07-09;0;1036513;2.0;34.0;6.8;18.42;
210870;2018-07-09;0;1098827;1.0;22.4;4.48;16.06;
210929;2018-07-09;0;1110359;1.0;14.0;2.8;5.93;
210929;2018-07-09;0;1098678;2.0;50.0;10.0;26.44;
210929;2018-07-09;0;1036103;1.0;17.0;3.4;9.15;
210240;2018-07-09;0;1036196;3.0;72.0;14.399999999999999;39.45;
210870;2018-07-09;0;1038229;2.0;0.0;0.0;18.24;
210350;2018-07-09;0;1036103;1.0;17.0;3.4;9.15;
210240;2018-07-09;0;1131990;1.0;34.0;6.8;18.3;
210929;2018-07-09;0;1038229;7.0;119.0;23.799999999999997;63.839999999999989;
210929;2018-07-09;0;1131989;2.0;52.0;10.4;26.62;
210929;2018-07-09;0;1036903;2.0;34.0;6.8;18.2;
210929;2018-07-09;0;1098560;1.0;17.0;3.4;9.29;
210929;2018-07-09;0;1098824;1.0;30.0;6.0;14.87;
210240;2018-07-09;0;1038625;1.0;17.0;3.4;9.12;
210870;2018-07-09;0;1098674;3.0;78.0;15.600000000000001;41.76;
210929;2018-07-09;0;1098674;3.0;78.0;15.600000000000001;41.76;
210870;2018-07-09;0;1098824;1.0;30.0;6.0;14.87;
210240;2018-07-09;0;1098827;2.0;64.0;12.8;16.06;
210240;2018-07-09;0;1038229;4.0;0.0;0.0;36.48;
210845;2018-07-09;0;1036103;2.0;34.0;6.8;18.3;
210929;2018-07-09;0;1038625;1.0;17.0;3.4;9.12;
210929;2018-07-09;0;1038466;1.0;24.0;4.8;13.18;
210240;2018-07-09;0;1036623;4.0;136.0;27.2;71.96;
210240;2018-07-09;0;1098824;3.0;90.0;18.0;44.61;
210870;2018-07-09;0;1098825;2.0;60.0;12.0;29.9;
210845;2018-07-09;0;1038229;1.0;17.0;3.4;9.12;
210870;2018-07-09;0;1036196;3.0;72.0;14.399999999999999;39.45;
210845;2018-07-09;0;1098560;1.0;17.0;3.4;9.29;
210870;2018-07-09;0;1036103;4.0;68.0;13.6;36.6;
210870;2018-07-09;0;1038229;5.0;85.0;17.0;45.599999999999994;
210240;2018-07-09;0;1038466;3.0;72.0;14.399999999999999;39.54;
210845;2018-07-09;0;1098824;2.0;60.0;12.0;29.74;
210350;2018-07-09;0;1036513;3.0;51.0;10.2;18.42;
210929;2018-07-09;0;1038203;1.0;12.0;2.4;5.52;
210350;2018-07-09;0;1038203;1.0;12.0;2.4;5.52;
210350;2018-07-09;0;1098826;2.0;60.0;12.0;14.97;
210845;2018-07-09;0;1110359;1.0;12.6;2.52;5.93;
210350;2018-07-09;0;1098824;3.0;90.0;18.0;44.61;
210240;2018-07-09;0;1110359;2.0;0.0;0.0;11.86;
210845;2018-07-09;0;1036196;2.0;48.0;9.6;26.3;
210870;2018-07-09;0;1036513;4.0;68.0;13.6;36.84;
210350;2018-07-09;0;1098827;2.0;64.0;12.8;32.12;
210929;2018-07-09;0;1131990;1.0;34.0;6.8;18.3;
210929;2018-07-09;0;1036623;1.0;34.0;6.8;17.99;
210240;2018-07-09;0;1036103;3.0;51.0;10.2;27.450000000000003;
210870;2018-07-09;0;1038625;3.0;51.0;10.2;27.36;
210845;2018-07-09;0;1038466;2.0;48.0;9.6;26.36;
210240;2018-07-09;0;1115099;1.0;26.0;5.2;12.33;
210240;2018-07-09;0;1131989;2.0;52.0;10.4;26.62;
210240;2018-07-09;0;1036513;1.0;17.0;3.4;9.21;
210845;2018-07-09;0;1110358;2.0;50.0;10.0;12.46;
210929;2018-07-09;0;1098827;2.0;64.0;12.8;32.12;
210870;2018-07-09;0;1098677;4.0;148.0;29.6;78.32;
210845;2018-07-09;0;1131989;3.0;78.0;15.600000000000001;39.93;
210870;2018-07-09;0;1115099;1.0;26.0;5.2;12.33;
210350;2018-07-09;0;1098677;2.0;74.0;14.8;39.16;
210350;2018-07-09;0;1038229;1.0;0.0;0.0;9.12;
210240;2018-07-09;0;1098674;3.0;78.0;15.600000000000001;41.76;
210240;2018-07-08;0;1098827;3.0;96.0;19.200000000000003;48.179999999999993;
210929;2018-07-08;0;1098677;10.0;370.0;74.0;195.79999999999995;
210929;2018-07-08;0;1131990;3.0;102.0;20.4;54.900000000000006;
210870;2018-07-08;0;1036903;3.0;51.0;10.2;27.299999999999997;
210870;2018-07-08;0;1038229;2.0;34.0;6.8;18.24;
210350;2018-07-08;0;1036513;2.0;34.0;6.8;18.42;
210240;2018-07-08;0;1036103;3.0;51.0;10.2;27.450000000000003;
210350;2018-07-08;0;1131989;3.0;78.0;15.600000000000001;39.93;
210929;2018-07-08;0;1036623;3.0;102.0;20.4;53.97;
210240;2018-07-08;0;1115099;1.0;26.0;5.2;12.33;
210845;2018-07-08;0;1038466;5.0;120.0;24.0;52.72;
210350;2018-07-08;0;1132788;1.0;20.0;4.0;12.39;
210240;2018-07-08;0;1110359;2.0;28.0;5.6;11.86;
210350;2018-07-08;0;1036196;3.0;72.0;14.399999999999999;39.45;
210929;2018-07-08;0;1038625;12.0;204.0;40.79999999999999;109.44000000000001;
210350;2018-07-08;0;1036623;2.0;68.0;13.6;17.99;
210350;2018-07-08;0;1038466;2.0;48.0;9.6;26.36;
210240;2018-07-08;0;1098674;2.0;52.0;10.4;27.84;
210870;2018-07-08;0;1131989;2.0;52.0;10.4;26.62;
210240;2018-07-08;0;1036903;2.0;34.0;6.8;18.2;
210350;2018-07-08;0;1098560;2.0;34.0;6.8;18.58;
210929;2018-07-08;0;1098560;8.0;136.0;27.199999999999996;92.899999999999977;
210845;2018-07-08;0;1038203;1.0;12.0;2.4;5.52;
210240;2018-07-08;0;1036196;1.0;24.0;4.8;13.15;
210870;2018-07-08;0;1131990;3.0;102.0;20.4;54.900000000000006;
210240;2018-07-08;0;1098824;2.0;60.0;12.0;29.74;
210350;2018-07-08;0;1098825;4.0;120.0;24.0;44.849999999999994;
210240;2018-07-08;0;1038229;2.0;34.0;6.8;18.24;
210240;2018-07-08;0;1098825;2.0;60.0;12.0;29.9;
210929;2018-07-08;0;1098826;2.0;60.0;12.0;29.94;
210240;2018-07-08;0;1038229;2.0;0.0;0.0;18.24;
210929;2018-07-08;0;1036513;3.0;51.0;10.2;27.630000000000003;
210240;2018-07-08;0;1038625;3.0;51.0;10.2;27.36;
210350;2018-07-08;0;1110359;8.0;112.0;22.400000000000002;29.65;
210929;2018-07-08;0;1115099;1.0;26.0;5.2;12.33;
210350;2018-07-08;0;1038229;3.0;51.0;10.2;27.36;
210240;2018-07-08;0;1036623;2.0;68.0;13.6;35.98;
210240;2018-07-08;0;1110359;1.0;0.0;0.0;5.93;
210870;2018-07-08;0;1098827;3.0;96.0;19.200000000000003;32.12;
210870;2018-07-08;0;1098825;4.0;120.0;24.0;59.8;
210929;2018-07-08;0;1038203;4.0;48.0;9.6;22.08;
210929;2018-07-08;0;1036903;9.0;153.0;30.599999999999994;81.899999999999991;
210929;2018-07-08;0;1132788;1.0;20.0;4.0;12.39;
210350;2018-07-08;0;1038203;1.0;12.0;2.4;5.52;
210350;2018-07-08;0;1098826;3.0;90.0;18.0;44.910000000000004;
210845;2018-07-08;0;1098825;2.0;60.0;12.0;29.9;
210350;2018-07-08;0;1110348;1.0;32.0;6.4;16.15;
210870;2018-07-08;0;1038466;3.0;72.0;14.399999999999999;39.54;
210240;2018-07-08;0;1098677;1.0;37.0;7.4;19.58;
210929;2018-07-08;0;1134792;1.0;15.0;3.0;7.51;
210350;2018-07-08;0;1036103;1.0;17.0;3.4;9.15;
210929;2018-07-08;0;1036196;8.0;192.0;38.4;105.20000000000002;
210350;2018-07-08;0;1131992;1.0;26.0;5.2;12.9;
210845;2018-07-08;0;1115099;2.0;52.0;10.4;24.66;
210845;2018-07-08;0;1131991;1.0;26.0;5.2;12.34;
210845;2018-07-08;0;1110359;2.0;28.0;5.6;11.86;
210845;2018-07-08;0;1131990;1.0;34.0;6.8;18.3;
210929;2018-07-08;0;1038229;1.0;0.0;0.0;9.12;
210845;2018-07-08;0;1036623;4.0;136.0;27.2;71.96;
210870;2018-07-08;0;1110359;3.0;42.0;8.3999999999999986;17.79;
210350;2018-07-08;0;1110347;2.0;40.0;8.0;22.7;
210845;2018-07-08;0;1131992;1.0;26.0;5.2;12.9;
210845;2018-07-08;0;1036196;4.0;96.0;19.2;26.3;
210870;2018-07-08;0;1038229;3.0;0.0;0.0;27.36;
210240;2018-07-08;0;1110349;2.0;64.0;12.8;33.78;
210929;2018-07-08;0;1036103;6.0;102.0;20.4;54.9;
210845;2018-07-08;0;1098677;3.0;111.0;22.200000000000003;39.16;
210350;2018-07-08;0;1098678;5.0;125.0;25.0;52.88;
210350;2018-07-08;0;1098674;7.0;182.0;36.4;97.44;
210240;2018-07-08;0;1134792;2.0;30.0;6.0;7.51;
210350;2018-07-08;0;1038625;1.0;17.0;3.4;9.12;
210870;2018-07-08;0;1098674;5.0;130.0;26.0;69.6;
210845;2018-07-08;0;1110347;1.0;20.0;4.0;11.35;
210870;2018-07-08;0;1036196;2.0;48.0;9.6;26.3;
210870;2018-07-08;0;1098824;1.0;30.0;6.0;14.87;
210929;2018-07-08;0;1038229;4.0;68.0;13.6;36.48;
210929;2018-07-08;0;1131992;5.0;130.0;26.0;64.5;
210929;2018-07-08;0;1098678;2.0;50.0;10.0;26.44;
210845;2018-07-08;0;1036903;1.0;17.0;3.4;9.1;
210929;2018-07-08;0;1038466;12.0;288.0;57.599999999999987;158.16000000000005;
210929;2018-07-08;0;1098825;1.0;30.0;6.0;14.95;
210870;2018-07-08;0;1098678;1.0;25.0;5.0;13.22;
210240;2018-07-08;0;1098560;1.0;17.0;3.4;9.29;
210870;2018-07-08;0;1036623;5.0;170.0;34.0;71.96;
210350;2018-07-08;0;1131991;1.0;26.0;5.2;12.34;
210929;2018-07-08;0;1098674;4.0;104.0;20.8;55.68;
210870;2018-07-08;0;1038625;9.0;153.0;30.6;63.839999999999989;
210845;2018-07-08;0;1036513;2.0;34.0;6.8;18.42;
210870;2018-07-08;0;1036513;4.0;68.0;13.6;36.84;
210870;2018-07-08;0;1036103;4.0;68.0;13.6;36.6;
210240;2018-07-08;0;1131989;1.0;26.0;5.2;13.31;
210240;2018-07-08;0;1038466;3.0;72.0;14.399999999999999;39.54;
210929;2018-07-08;0;1098824;7.0;210.0;42.0;104.09;
210845;2018-07-08;0;1098560;1.0;17.0;3.4;9.29;
210350;2018-07-08;0;1036903;2.0;34.0;6.8;18.2;
210845;2018-07-08;0;1098678;1.0;25.0;5.0;13.22;
210929;2018-07-08;0;1110359;4.0;56.0;11.2;23.72;
210845;2018-07-08;0;1038229;8.0;136.0;27.199999999999996;72.96;
210929;2018-07-08;0;1131989;3.0;78.0;15.600000000000001;39.93;
210240;2018-07-08;0;1131990;3.0;102.0;20.4;54.900000000000006;
210845;2018-07-08;0;1131989;3.0;78.0;15.600000000000001;39.93;
210350;2018-07-08;0;1098677;6.0;222.0;44.400000000000006;58.739999999999995;
210929;2018-07-07;0;1098827;3.0;96.0;19.200000000000003;48.179999999999993;
210240;2018-07-07;0;1098824;1.0;30.0;6.0;14.87;
210929;2018-07-07;0;1098826;6.0;180.0;36.0;89.820000000000007;
210240;2018-07-07;0;1038229;1.0;0.0;0.0;9.12;
210845;2018-07-07;0;1036196;2.0;48.0;9.6;26.3;
210845;2018-07-07;0;1134792;3.0;45.0;9.0;22.53;
210870;2018-07-07;0;1098827;2.0;64.0;12.8;32.12;
210845;2018-07-07;0;1098824;1.0;30.0;6.0;14.87;
210870;2018-07-07;0;1036196;4.0;96.0;19.2;52.6;
210929;2018-07-07;0;1036196;11.0;264.0;52.79999999999999;144.65000000000003;
210929;2018-07-07;0;1038229;3.0;51.0;10.2;27.36;
210350;2018-07-07;0;1134792;1.0;15.0;3.0;7.51;
210240;2018-07-07;0;1036623;6.0;204.0;40.8;107.93999999999998;
210240;2018-07-07;0;1038625;2.0;34.0;6.8;18.24;
210929;2018-07-07;0;1098560;10.0;170.0;33.999999999999993;92.899999999999977;
210929;2018-07-07;0;1098824;8.0;240.0;48.0;118.96000000000001;
210870;2018-07-07;0;1038625;9.0;153.0;30.599999999999994;82.08;
210929;2018-07-07;0;1036103;5.0;85.0;17.0;45.75;
210929;2018-07-07;0;1098678;3.0;75.0;15.0;39.660000000000004;
210350;2018-07-07;0;1098826;1.0;30.0;6.0;14.97;
210929;2018-07-07;0;1110347;2.0;40.0;8.0;22.7;
210929;2018-07-07;0;1038625;11.0;187.0;37.399999999999991;100.32000000000001;
210240;2018-07-07;0;1038229;1.0;17.0;3.4;9.12;
210845;2018-07-07;0;1131990;4.0;136.0;27.2;36.6;
210350;2018-07-07;0;1098827;2.0;64.0;12.8;32.12;
210845;2018-07-07;0;1038203;1.0;12.0;2.4;5.52;
210870;2018-07-07;0;1131990;2.0;68.0;13.6;36.6;
210350;2018-07-07;0;1038466;5.0;120.0;24.0;65.9;
210845;2018-07-07;0;1098677;1.0;37.0;7.4;19.58;
210929;2018-07-07;0;1110359;4.0;56.0;11.2;23.72;
210240;2018-07-07;0;1098827;1.0;32.0;6.4;16.06;
210845;2018-07-07;0;1098560;1.0;17.0;3.4;9.29;
210929;2018-07-07;0;1036623;8.0;272.0;54.399999999999991;143.92;
210870;2018-07-07;0;1098677;2.0;74.0;14.8;39.16;
210870;2018-07-07;0;1098824;2.0;60.0;12.0;29.74;
210870;2018-07-07;0;1098560;4.0;68.0;13.6;37.16;
210350;2018-07-07;0;1036623;1.0;34.0;6.8;17.99;
210929;2018-07-07;0;1098677;5.0;185.0;37.0;97.899999999999991;
210870;2018-07-07;0;1038229;3.0;51.0;10.2;27.36;
210870;2018-07-07;0;1036623;1.0;34.0;6.8;17.99;
210929;2018-07-07;0;1038466;10.0;240.0;47.999999999999993;131.80000000000004;
210845;2018-07-07;0;1036903;2.0;34.0;6.8;18.2;
210929;2018-07-07;0;1098825;1.0;30.0;6.0;14.95;
210845;2018-07-07;0;1098827;1.0;32.0;6.4;16.06;
210350;2018-07-07;0;1036196;5.0;120.0;24.0;52.6;
210240;2018-07-07;0;1098678;3.0;75.0;15.0;39.660000000000004;
210240;2018-07-07;0;1036513;2.0;34.0;6.8;18.42;
210929;2018-07-07;0;1134792;2.0;30.0;6.0;15.02;
210845;2018-07-07;0;1038229;1.0;0.0;0.0;9.12;
210870;2018-07-07;0;1038466;2.0;48.0;9.6;26.36;
210350;2018-07-07;0;1098677;2.0;74.0;14.8;39.16;
210929;2018-07-07;0;1098674;4.0;104.0;20.8;55.68;
210240;2018-07-07;0;1038466;4.0;96.0;19.2;52.72;
210350;2018-07-07;0;1036903;1.0;17.0;3.4;9.1;
210870;2018-07-07;0;1098825;1.0;30.0;6.0;14.95;
210929;2018-07-07;0;1036513;5.0;85.0;17.0;46.050000000000004;
210870;2018-07-07;0;1036513;10.0;170.0;33.999999999999993;92.100000000000023;
210350;2018-07-07;0;1036103;2.0;34.0;6.8;18.3;
210929;2018-07-07;0;1038203;2.0;24.0;4.8;11.04;
210845;2018-07-07;0;1115099;4.0;104.0;20.8;49.32;
210929;2018-07-07;0;1131990;7.0;238.0;47.599999999999994;128.1;
210929;2018-07-07;0;1132788;2.0;40.0;8.0;24.78;
210350;2018-07-07;0;1098674;3.0;78.0;15.600000000000001;41.76;
210240;2018-07-07;0;1110359;1.0;14.0;2.8;5.93;
210870;2018-07-07;0;1110359;3.0;42.0;8.3999999999999986;17.79;
210870;2018-07-07;0;1038229;3.0;0.0;0.0;27.36;
210845;2018-07-07;0;1038466;2.0;48.0;9.6;26.36;
210929;2018-07-07;0;1036903;4.0;68.0;13.6;36.4;
210870;2018-07-07;0;1036103;6.0;102.0;20.4;54.9;
210845;2018-07-07;0;1110359;6.0;84.0;16.8;35.58;
210845;2018-07-07;0;1131989;1.0;26.0;5.2;13.31;
210350;2018-07-07;0;1110359;5.0;70.0;14.0;29.65;
210240;2018-07-07;0;1098560;1.0;17.0;3.4;9.29;
210240;2018-07-07;0;1036103;1.0;17.0;3.4;9.15;
210870;2018-07-07;0;1131989;2.0;52.0;10.4;26.62;
210870;2018-07-07;0;1036903;10.0;170.0;33.999999999999993;90.999999999999986;
210845;2018-07-07;0;1036513;3.0;51.0;10.2;27.630000000000003;
210350;2018-07-07;0;1038203;2.0;24.0;4.8;11.04;
210350;2018-07-07;0;1098676;1.0;25.0;5.0;13.0;
210845;2018-07-07;0;1132788;1.0;20.0;4.0;12.39;
210240;2018-07-07;0;1036903;2.0;34.0;6.8;18.2;
210240;2018-07-07;0;1110359;2.0;0.0;0.0;11.86;
210845;2018-07-07;0;1038229;3.0;51.0;10.2;27.36;
210240;2018-07-07;0;1131990;1.0;34.0;6.8;18.3;
210350;2018-07-06;0;1036513;4.0;68.0;13.6;36.84;
210929;2018-07-06;0;1131992;1.0;26.0;5.2;12.9;
210845;2018-07-06;0;1036196;3.0;72.0;14.399999999999999;26.3;
210929;2018-07-06;0;1038625;12.0;204.0;40.79999999999999;82.08;
210845;2018-07-06;0;1038229;2.0;0.0;0.0;18.24;
210929;2018-07-06;0;1038203;4.0;48.0;9.6;22.08;
210240;2018-07-06;0;1036903;1.0;17.0;3.4;9.1;
210350;2018-07-06;0;1038229;2.0;0.0;0.0;18.24;
210929;2018-07-06;0;1036623;2.0;68.0;13.6;35.98;
210870;2018-07-06;0;1098826;1.0;30.0;6.0;14.97;
210929;2018-07-06;0;1038229;3.0;51.0;10.2;27.36;
210929;2018-07-06;0;1134792;5.0;75.0;15.0;37.55;
210350;2018-07-06;0;1110359;1.0;0.0;0.0;5.93;
210240;2018-07-06;0;1036196;2.0;48.0;9.6;13.15;
210350;2018-07-06;0;1131992;1.0;26.0;5.2;12.9;
210845;2018-07-06;0;1115099;1.0;26.0;5.2;12.33;
210929;2018-07-06;0;1036103;5.0;85.0;17.0;45.75;
210350;2018-07-06;0;1098826;1.0;30.0;6.0;14.97;
210845;2018-07-06;0;1131990;1.0;34.0;6.8;18.3;
210870;2018-07-06;0;1036103;3.0;51.0;10.2;27.450000000000003;
210929;2018-07-06;0;1098677;7.0;259.0;51.8;137.06;
210350;2018-07-06;0;1036196;5.0;120.0;24.0;65.75;
210929;2018-07-06;0;1036196;5.0;120.0;24.0;65.75;
210845;2018-07-06;0;1098677;1.0;37.0;7.4;19.58;
210870;2018-07-06;0;1036903;1.0;17.0;3.4;9.1;
210929;2018-07-06;0;1098560;3.0;51.0;10.2;27.869999999999997;
210870;2018-07-06;0;1131990;2.0;68.0;13.6;36.6;
210240;2018-07-06;0;1115099;1.0;26.0;5.2;12.33;
210845;2018-07-06;0;1036623;4.0;136.0;27.2;53.97;
210929;2018-07-06;0;1036903;5.0;85.0;17.0;45.5;
210870;2018-07-06;0;1098825;4.0;120.0;24.0;59.8;
210350;2018-07-06;0;1131991;2.0;52.0;10.4;12.34;
210845;2018-07-06;0;1098824;3.0;90.0;18.0;44.61;
210870;2018-07-06;0;1098674;7.0;182.0;36.4;97.44;
210929;2018-07-06;0;1131989;3.0;78.0;15.600000000000001;39.93;
210870;2018-07-06;0;1036513;6.0;102.0;20.4;46.050000000000004;
210870;2018-07-06;0;1038229;1.0;0.0;0.0;9.12;
210350;2018-07-06;0;1036623;9.0;306.0;61.199999999999989;107.93999999999998;
210240;2018-07-06;0;1038229;1.0;17.0;3.4;9.12;
210845;2018-07-06;0;1038466;4.0;96.0;19.2;52.72;
210845;2018-07-06;0;1036513;7.0;119.0;23.799999999999997;55.260000000000005;
210929;2018-07-06;0;1036513;4.0;68.0;13.6;36.84;
210350;2018-07-06;0;1038466;1.0;16.8;3.36;13.18;
210240;2018-07-06;0;1038229;1.0;0.0;0.0;9.12;
210350;2018-07-06;0;1038466;2.0;48.0;9.6;26.36;
210845;2018-07-06;0;1110359;1.0;14.0;2.8;5.93;
210350;2018-07-06;0;1098674;1.0;26.0;5.2;13.92;
210240;2018-07-06;0;1038625;2.0;34.0;6.8;18.24;
210929;2018-07-06;0;1098824;7.0;210.0;42.0;104.09;
210870;2018-07-06;0;1098677;4.0;148.0;29.6;78.32;
210845;2018-07-06;0;1132788;2.0;40.0;8.0;24.78;
210845;2018-07-06;0;1098827;2.0;64.0;12.8;32.12;
210929;2018-07-06;0;1098826;1.0;30.0;6.0;14.97;
210870;2018-07-06;0;1038229;4.0;68.0;13.6;36.48;
210870;2018-07-06;0;1036623;2.0;68.0;13.6;35.98;
210929;2018-07-06;0;1131991;1.0;26.0;5.2;12.34;
210350;2018-07-06;0;1036903;2.0;34.0;6.8;18.2;
210929;2018-07-06;0;1110359;8.0;112.0;22.400000000000002;47.44;
210929;2018-07-06;0;1098678;4.0;100.0;20.0;52.88;
210240;2018-07-06;0;1098825;3.0;90.0;18.0;44.849999999999994;
210845;2018-07-06;0;1098560;3.0;51.0;10.2;18.58;
210929;2018-07-06;0;1115099;1.0;26.0;5.2;12.33;
210845;2018-07-06;0;1110359;1.0;0.0;0.0;5.93;
210845;2018-07-06;0;1131989;2.0;52.0;10.4;13.31;
210870;2018-07-06;0;1036196;6.0;144.0;28.8;78.9;
210845;2018-07-06;0;1038229;5.0;85.0;17.0;27.36;
210240;2018-07-06;0;1038466;5.0;120.0;24.0;26.36;
210870;2018-07-06;0;1098824;1.0;30.0;6.0;14.87;
210350;2018-07-06;0;1098827;3.0;96.0;19.200000000000003;48.179999999999993;
210240;2018-07-06;0;1036513;1.0;17.0;3.4;9.21;
210870;2018-07-06;0;1131989;1.0;26.0;5.2;13.31;
210845;2018-07-06;0;1098826;5.0;150.0;30.0;44.910000000000004;
210870;2018-07-06;0;1098678;2.0;50.0;10.0;26.44;
210845;2018-07-06;0;1036103;5.0;85.0;17.0;18.3;
210929;2018-07-06;0;1131990;2.0;68.0;13.6;36.6;
210350;2018-07-06;0;1098825;1.0;30.0;6.0;14.95;
210870;2018-07-06;0;1098827;1.0;32.0;6.4;16.06;
210929;2018-07-06;0;1110347;1.0;20.0;4.0;11.35;
210929;2018-07-06;0;1098825;4.0;120.0;24.0;59.8;
210845;2018-07-06;0;1131992;1.0;26.0;5.2;12.9;
210870;2018-07-06;0;1098560;4.0;68.0;13.6;37.16;
210929;2018-07-06;0;1098827;2.0;64.0;12.8;32.12;
210870;2018-07-06;0;1038466;4.0;96.0;19.2;52.72;
210350;2018-07-06;0;1038203;1.0;12.0;2.4;5.52;
210870;2018-07-06;0;1038625;4.0;68.0;13.6;36.48;
210350;2018-07-06;0;1110359;1.0;14.0;2.8;5.93;
210845;2018-07-06;0;1036903;3.0;51.0;10.2;18.2;
210929;2018-07-06;0;1038229;1.0;0.0;0.0;9.12;
210870;2018-07-06;0;1110359;3.0;42.0;8.3999999999999986;17.79;
210929;2018-07-06;0;1038466;5.0;120.0;24.0;65.9;
210240;2018-07-06;0;1098674;1.0;26.0;5.2;13.92;
210240;2018-07-06;0;1131989;1.0;26.0;5.2;13.31;
210240;2018-07-05;0;1036623;3.0;102.0;20.4;53.97;
210845;2018-07-05;0;1038229;5.0;85.0;17.0;45.599999999999994;
210870;2018-07-05;0;1131989;1.0;26.0;5.2;13.31;
210350;2018-07-05;0;1038625;1.0;17.0;3.4;9.12;
210870;2018-07-05;0;1036196;8.0;192.0;38.4;78.9;
210870;2018-07-05;0;1115099;2.0;52.0;10.4;24.66;
210870;2018-07-05;0;1131990;2.0;68.0;13.6;36.6;
210870;2018-07-05;0;1098677;1.0;37.0;7.4;19.58;
210350;2018-07-05;0;1038203;1.0;12.0;2.4;5.52;
210845;2018-07-05;0;1036903;2.0;34.0;6.8;18.2;
210350;2018-07-05;0;1098826;2.0;60.0;12.0;29.94;
210845;2018-07-05;0;1098677;1.0;37.0;7.4;19.58;
210929;2018-07-05;0;1036513;4.0;68.0;13.6;36.84;
210350;2018-07-05;0;1098677;2.0;74.0;14.8;39.16;
210845;2018-07-05;0;1038466;2.0;48.0;9.6;26.36;
210870;2018-07-05;0;1038466;1.0;24.0;4.8;13.18;
210929;2018-07-05;0;1098678;1.0;25.0;5.0;13.22;
210845;2018-07-05;0;1098560;2.0;34.0;6.8;18.58;
210929;2018-07-05;0;1038625;2.0;34.0;6.8;18.24;
210870;2018-07-05;0;1038625;1.0;17.0;3.4;9.12;
210870;2018-07-05;0;1098560;3.0;51.0;10.2;27.869999999999997;
210350;2018-07-05;0;1098674;1.0;26.0;5.2;13.92;
210870;2018-07-05;0;1036903;1.0;17.0;3.4;9.1;
210240;2018-07-05;0;1134792;1.0;15.0;3.0;7.51;
210929;2018-07-05;0;1038466;4.0;96.0;19.2;52.72;
210350;2018-07-05;0;1115099;2.0;52.0;10.4;24.66;
210929;2018-07-05;0;1038203;1.0;12.0;2.4;5.52;
210870;2018-07-05;0;1036103;1.0;17.0;3.4;9.15;
210845;2018-07-05;0;1038229;1.0;0.0;0.0;9.12;
210350;2018-07-05;0;1036903;1.0;17.0;3.4;9.1;
210929;2018-07-05;0;1131992;1.0;26.0;5.2;12.9;
210929;2018-07-05;0;1036196;3.0;72.0;14.399999999999999;39.45;
210845;2018-07-05;0;1131992;1.0;26.0;5.2;12.9;
210240;2018-07-05;0;1115099;2.0;52.0;10.4;24.66;
210845;2018-07-05;0;1098678;2.0;50.0;10.0;26.44;
210240;2018-07-05;0;1036103;3.0;51.0;10.2;27.450000000000003;
